suite	lane	repeat	vc_key	declaration	goal_hash	outcome	replay	detail	total_nanos	phases	metrics
velvet	crush-portfolio	1	Velvet/Examples/MemAlloc.lean|mem_alloc_correct|13680370559755953061	mem_alloc_correct	13680370559755953061	selected-fact	not-attempted	closed from a selected Lean fact	173667	collect=173667	
velvet	crush-portfolio	1	Velvet/Examples/MemAlloc.lean|mem_alloc_correct|5395433166570123997	mem_alloc_correct	5395433166570123997	alethe-reconstructed	success	Alethe certificate replay succeeded	112509500	collect=139667,pre-reconstruct=485125,normalize=1173208,monomorphize=12333,instantiate=29417,translate=2662875,solve=49080625,replay=58926250	certificate_commands=11,certificate_assumes=9,certificate_steps=2,certificate_anchors=0,certificate_sexp_nodes=139,certificate_bytes=704
velvet	crush-portfolio	1	Velvet/Examples/MemAlloc.lean|mem_alloc_correct|9725332222063365643	mem_alloc_correct	9725332222063365643	pre-reconstructed	not-attempted	closed before SMT translation	145937750	collect=221792,pre-reconstruct=145715958	
velvet	crush-portfolio	1	Velvet/Examples/MemAlloc.lean|mem_alloc_correct|400422252958227942	mem_alloc_correct	400422252958227942	pre-reconstructed	not-attempted	closed before SMT translation	19989291	collect=195583,pre-reconstruct=19793708	
velvet	crush-portfolio	1	Velvet/Examples/MemAlloc.lean|mem_alloc_correct|880346177993498408	mem_alloc_correct	880346177993498408	selected-fact	not-attempted	closed from a selected Lean fact	201334	collect=201334	
velvet	crush-portfolio	1	Velvet/Examples/MemAlloc.lean|mem_alloc_correct|15369885961681168000	mem_alloc_correct	4370218357807814088	unknown	not-attempted	no reason given	110961041	collect=311750,pre-reconstruct=35742958,normalize=4100708,monomorphize=19208,instantiate=34292,translate=8876958,solve=61875167	
velvet	crush-portfolio	1	Velvet/Examples/MemAlloc.lean|mem_alloc_correct|633235845480694220	mem_alloc_correct	13644601314536403191	unknown	not-attempted	no reason given	109091166	collect=314667,pre-reconstruct=40430125,normalize=3719541,monomorphize=19000,instantiate=39250,translate=6814500,solve=57754083	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|simple_recursion_correct|16321134497628070328	simple_recursion_correct	16321134497628070328	alethe-reconstructed	success	Alethe certificate replay succeeded	1003554251	collect=497542,pre-reconstruct=3641667,normalize=278500,monomorphize=95708,instantiate=223292,translate=4855875,solve=50458959,replay=943502708	certificate_commands=147,certificate_assumes=11,certificate_steps=134,certificate_anchors=2,certificate_sexp_nodes=2272,certificate_bytes=10265
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|pickGreater_correct|15399959404188881270	pickGreater_correct	15399959404188881270	pre-reconstructed	not-attempted	closed before SMT translation	66488167	collect=477750,pre-reconstruct=66010417	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|pickGreater_correct|6729724634728447689	pickGreater_correct	6729724634728447689	alethe-reconstructed	success	Alethe certificate replay succeeded	1379469624	collect=123708,pre-reconstruct=246625,normalize=1036917,monomorphize=11125,instantiate=29333,translate=954125,solve=47272208,replay=1329795583	certificate_commands=129,certificate_assumes=9,certificate_steps=117,certificate_anchors=3,certificate_sexp_nodes=1948,certificate_bytes=9256
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|pickGreaterN_correct|6331840417009367668	pickGreaterN_correct	6331840417009367668	core-reconstructed	term-gap	core-directed reconstruction succeeded	175257209	collect=518167,pre-reconstruct=101083,normalize=493750,monomorphize=13000,instantiate=35417,translate=985417,solve=43619667,replay=113889083,reconstruct=15601625	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|pickGreaterN_correct|928177310960349346	pickGreaterN_correct	928177310960349346	alethe-reconstructed	success	Alethe certificate replay succeeded	7220061459	collect=308625,pre-reconstruct=112375,normalize=870709,monomorphize=12042,instantiate=29458,translate=1511375,solve=53996500,replay=7163220375	certificate_commands=275,certificate_assumes=20,certificate_steps=250,certificate_anchors=5,certificate_sexp_nodes=4247,certificate_bytes=20110
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|calc_fact_correct|14502607232842720358	calc_fact_correct	14502607232842720358	core-reconstructed	rule-gap	core-directed reconstruction succeeded	298747208	collect=742042,pre-reconstruct=928583,normalize=826875,monomorphize=22500,instantiate=17409125,translate=2177083,solve=39348000,replay=229793500,reconstruct=7499500	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|calc_fact_correct|5360899794933563671	calc_fact_correct	5360899794933563671	selected-fact	not-attempted	closed from a selected Lean fact	195666	collect=195666	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|calc_fact_correct|16083086069592683677	calc_fact_correct	16083086069592683677	core-reconstructed	rule-gap	core-directed reconstruction succeeded	279425666	collect=149542,pre-reconstruct=2847458,normalize=1166375,monomorphize=19125,instantiate=30630250,translate=3737833,solve=52362750,replay=165178083,reconstruct=23334250	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|calc_fact_correct|17426933449823366573	calc_fact_correct	17426933449823366573	core-reconstructed	rule-gap	core-directed reconstruction succeeded	282192793	collect=187292,pre-reconstruct=412542,normalize=1001584,monomorphize=16500,instantiate=28131000,translate=3319708,solve=51886958,replay=168514000,reconstruct=28723209	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|calc_fact_correct|3040060259141493307	calc_fact_correct	3040060259141493307	selected-fact	not-attempted	closed from a selected Lean fact	181000	collect=181000	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|calc_fact_correct|8843960039229350233	calc_fact_correct	8843960039229350233	core-reconstructed	rule-gap	core-directed reconstruction succeeded	232452833	collect=97167,pre-reconstruct=309500,normalize=687000,monomorphize=15250,instantiate=26619708,translate=2610041,solve=36178458,replay=164466709,reconstruct=1469000	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|calc_fact_correct|414362943496193222	calc_fact_correct	414362943496193222	core-reconstructed	rule-gap	core-directed reconstruction succeeded	237602292	collect=172000,pre-reconstruct=1196750,normalize=869500,monomorphize=16334,instantiate=27772125,translate=2811417,solve=37746250,replay=165660541,reconstruct=1357375	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|calc_fact_correct|17682712502848666117	calc_fact_correct	17682712502848666117	core-reconstructed	rule-gap	core-directed reconstruction succeeded	287101835	collect=180542,pre-reconstruct=592541,normalize=900959,monomorphize=16875,instantiate=27724792,translate=3154375,solve=64103875,replay=166679209,reconstruct=23748667	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|SimpleOption_correct|10153057550358142642	SimpleOption_correct	10153057550358142642	alethe-reconstructed	success	Alethe certificate replay succeeded	107431334	collect=336625,pre-reconstruct=286166,normalize=864250,monomorphize=13917,instantiate=18140750,translate=1431417,solve=29304834,replay=57053375	certificate_commands=13,certificate_assumes=5,certificate_steps=8,certificate_anchors=0,certificate_sexp_nodes=192,certificate_bytes=763
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|SimpleOption_correct|1511426402368662420	SimpleOption_correct	1511426402368662420	core-reconstructed	rule-gap	core-directed reconstruction succeeded	218185292	collect=158541,pre-reconstruct=314750,normalize=793917,monomorphize=13500,instantiate=40351625,translate=1980208,solve=44353958,replay=128632084,reconstruct=1586709	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|SimpleList_correct|12303175613740643342	SimpleList_correct	12303175613740643342	core-reconstructed	certificate-error	core-directed reconstruction succeeded	111817668	collect=467667,pre-reconstruct=371833,normalize=1060084,monomorphize=15417,instantiate=44060166,translate=5322500,solve=41049250,replay=55542,reconstruct=19415209	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|SimpleList_correct|10153057550358142642	SimpleList_correct	10153057550358142642	core-reconstructed	certificate-error	core-directed reconstruction succeeded	51300291	collect=166333,pre-reconstruct=311167,normalize=820125,monomorphize=14458,instantiate=15465458,translate=2047542,solve=28966583,replay=16750,reconstruct=3491875	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|419217539048902517	insertTree_correct	6124558152003517874	core-reconstructed	certificate-error	core-directed reconstruction succeeded	63582834	collect=733250,pre-reconstruct=1035334,normalize=1279542,monomorphize=5047541,instantiate=8285375,translate=4550583,solve=38415250,replay=15917,reconstruct=4220042	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|14100858011260313832	insertTree_correct	10921538662002129566	core-reconstructed	certificate-error	core-directed reconstruction succeeded	58040458	collect=276667,pre-reconstruct=1029292,normalize=1249750,monomorphize=4840417,instantiate=6901416,translate=4271333,solve=34176042,replay=15833,reconstruct=5279708	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|5439148242694091386	insertTree_correct	5439148242694091386	core-reconstructed	certificate-error	core-directed reconstruction succeeded	77284958	collect=294916,pre-reconstruct=1426417,normalize=1891542,monomorphize=4575958,instantiate=7119666,translate=4173209,solve=40884167,replay=15125,reconstruct=16903958	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|13358020527010658417	insertTree_correct	13358020527010658417	core-reconstructed	certificate-error	core-directed reconstruction succeeded	60805291	collect=256250,pre-reconstruct=854334,normalize=1169458,monomorphize=4081833,instantiate=6552333,translate=3920958,solve=40825500,replay=14750,reconstruct=3129875	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|8603391761408256204	insertTree_correct	11864513577345326864	core-reconstructed	certificate-error	core-directed reconstruction succeeded	61045043	collect=253584,pre-reconstruct=1020625,normalize=1265792,monomorphize=4646334,instantiate=6756125,translate=4165583,solve=36864292,replay=17333,reconstruct=6055375	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|403261720200322615	insertTree_correct	403261720200322615	core-reconstructed	certificate-error	core-directed reconstruction succeeded	84844207	collect=268792,pre-reconstruct=1238333,normalize=1779666,monomorphize=4541833,instantiate=6738125,translate=4217667,solve=42976833,replay=15583,reconstruct=23067375	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|13334821868243949956	insertTree_correct	13334821868243949956	core-reconstructed	certificate-error	core-directed reconstruction succeeded	62311710	collect=264083,pre-reconstruct=887459,normalize=1276750,monomorphize=4391042,instantiate=6871042,translate=3999292,solve=41031625,replay=17000,reconstruct=3573417	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|10034441991535992553	insertTree_correct	2266607705858558304	core-reconstructed	certificate-error	core-directed reconstruction succeeded	59759544	collect=276584,pre-reconstruct=911000,normalize=1331875,monomorphize=4227959,instantiate=6624209,translate=3833000,solve=38818958,replay=15542,reconstruct=3720417	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|8410732340261024813	insertTree_correct	18206415606574627385	core-reconstructed	certificate-error	core-directed reconstruction succeeded	78353794	collect=340208,pre-reconstruct=2095208,normalize=2157709,monomorphize=10495250,instantiate=7476959,translate=6850542,solve=42113792,replay=17417,reconstruct=6806709	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|13887296291903300382	insertTree_correct	13887296291903300382	core-reconstructed	certificate-error	core-directed reconstruction succeeded	89609792	collect=313833,pre-reconstruct=1744292,normalize=1922000,monomorphize=9566667,instantiate=7495833,translate=6098417,solve=45601833,replay=15667,reconstruct=16851250	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|6517665507579609563	insertTree_correct	6517665507579609563	core-reconstructed	certificate-error	core-directed reconstruction succeeded	72777668	collect=361500,pre-reconstruct=2075041,normalize=2220667,monomorphize=10417709,instantiate=7202125,translate=6231834,solve=40373958,replay=15417,reconstruct=3879417	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|4691160922418792609	insertTree_correct	3724966807215875960	core-reconstructed	certificate-error	core-directed reconstruction succeeded	87557790	collect=353375,pre-reconstruct=2578416,normalize=2373125,monomorphize=12233209,instantiate=7908167,translate=7460166,solve=44527958,replay=21666,reconstruct=10101708	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|5459752633259142580	insertTree_correct	5459752633259142580	core-reconstructed	certificate-error	core-directed reconstruction succeeded	102314084	collect=341875,pre-reconstruct=2219625,normalize=2323084,monomorphize=10977666,instantiate=7633500,translate=6975167,solve=45466375,replay=18292,reconstruct=26358500	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|14235806948139691359	insertTree_correct	14235806948139691359	core-reconstructed	certificate-error	core-directed reconstruction succeeded	76650834	collect=334209,pre-reconstruct=2049208,normalize=2196917,monomorphize=11082792,instantiate=7749625,translate=7177417,solve=41855833,replay=17541,reconstruct=4187292	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|7037529583856086989	insertTree_correct	14769059022653274503	core-reconstructed	certificate-error	core-directed reconstruction succeeded	84351001	collect=355375,pre-reconstruct=2581250,normalize=2443584,monomorphize=12566333,instantiate=8069542,translate=7237583,solve=40287459,replay=15959,reconstruct=10793916	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|5348143843544294657	insertTree_correct	5348143843544294657	core-reconstructed	certificate-error	core-directed reconstruction succeeded	112759543	collect=383458,pre-reconstruct=2069542,normalize=2288042,monomorphize=11100542,instantiate=8126333,translate=7036708,solve=49255334,replay=16334,reconstruct=32483250	
velvet	crush-portfolio	1	Velvet/Examples/Recursion.lean|insertTree_correct|11865403806314311412	insertTree_correct	11865403806314311412	core-reconstructed	certificate-error	core-directed reconstruction succeeded	73739874	collect=353875,pre-reconstruct=2086291,normalize=2265625,monomorphize=11203500,instantiate=7846500,translate=7227250,solve=38557875,replay=15625,reconstruct=4183333	
